"CountryCode","Period","ProductCode","TradeValue","Quantity","QuantityUnit","ProductDescription"
"LBN",2014,6534,6314.617,349537,"Kg","Fabrics, woven, of synthetic staple"
"LBN",2014,6991,6302.389,762468,"Kg","Locksmiths' wares, safes, strongbox"
"LBN",2014,8939,6218.282,1165145,"Kg","Articles of plastics, n.e.s."
"LBN",2014,411,6149.645,19031195,"Kg","Durum wheat, unmilled"
"LBN",2014,7163,6093.837,NA,"N.Q.","Motors (other than motors of an out"
"LBN",2014,461,6035.314,14369381,"Kg","Flour of wheat/of meslin"
"LBN",2014,2823,5920.192,17746040,"Kg","Other ferrous waste and scrap"
"LBN",2014,1124,5917.228,2038265,"Liter","Undenatured ethyl alcohol of an alc"
"LBN",2014,4215,5904.844,4109361,"Kg","Sunflower seed or safflower oil and"
"LBN",2014,6851,5859.447,2771594,"Kg","Lead and lead alloys, unwrought"
"LBN",2014,8432,5731.793,NA,"N.Q.","Suits, ensembles, jackets, blazers,"
"LBN",2014,6841,5706.047,3376312,"Kg","Aluminium and aluminium alloys, unw"
"LBN",2014,7281,5674.411,NA,"N.Q.","Machine tools specialized for parti"
"LBN",2014,8217,5628.33,999368,"Kg","Furniture, n.e.s., of other materia"
"LBN",2014,5513,5623.585,2358567,"Kg","Essential oils (terpeneless or not)"
"LBN",2014,6523,5568.988,118451,"Kg","Other woven fabrics, containing 85%"
"LBN",2014,7499,5549.662,77969,"Kg","Machinery parts, not containing ele"
"LBN",2014,6996,5450.369,1731344,"Kg","Articles of iron or steel, n.e.s."
"LBN",2014,7284,5391.043,NA,"N.Q.","Machinery and mechanical appliances"
"LBN",2014,1123,5218.583,3871446,"Liter","Beer made from malt (including ale,"
"LBN",2014,7138,5129.553,NA,"N.Q.","Internal combustion piston engines,"
"LBN",2014,9310,5020.754,NA,"N.Q.","Special transactions & commodities "
"LBN",2014,6577,4977.411,2328454,"Kg","Wadding, wicks, and textile fabrics"
"LBN",2014,8311,4975.434,NA,"N.Q.","Handbags, whether or not with shoul"
"LBN",2014,6955,4910.263,173254,"Kg","Blades for saws of all kinds (inclu"
"LBN",2014,6974,4716.919,462316,"Kg","Table, kitchen or other household a"
"LBN",2014,5543,4527.992,2891279,"Kg","Polishes and creams, for footwear, "
"LBN",2014,8454,4474.347,885722,"Item","T-shirts, singlets & other vests, k"
"LBN",2014,572,4382.985,19553435,"Kg","Other citrus fruit, fresh or dried"
"LBN",2014,7522,4380.346,10076,"Item","Portable automatic data processing "
"LBN",2014,2919,4370.255,1235918,"Kg","Materials of animal origin, n.e.s."
"LBN",2014,12,4369.74,NA,"N.Q.","Sheep and goats, live"
"LBN",2014,542,4360.426,2811550,"Kg","Leguminous vegetables, dried, shell"
"LBN",2014,6424,4311.853,916743,"Kg","Paper and paperboard, cut to size o"
"LBN",2014,5711,4216.879,3799789,"Kg","Polyethylene"
"LBN",2014,7929,4189.752,42083,"Kg","Parts, n.e.s. (not including tyres,"
"LBN",2014,5535,3957.698,661855,"Kg","Pre-shave, shaving or aftershave pr"
"LBN",2014,7452,3881.374,NA,"N.Q.","Dishwashing machines (other than ho"
"LBN",2014,7431,3869.643,NA,"N.Q.","Air or vacuum pumps, air or other g"
"LBN",2014,8414,3866.533,206038,"Item","Trousers, bib & brace overalls, bre"
"LBN",2014,6114,3843.361,1659273,"Kg","Tanned or crust hides and skins of "
"LBN",2014,6415,3720.194,6810700,"Kg","Paper and paperboard, uncoated, in "
"LBN",2014,8412,3660.293,NA,"N.Q.","Suits and ensembles"
"LBN",2014,6353,3595.436,1068265,"Kg","Builders' joinery and carpentry of "
"LBN",2014,249,3382.529,694639,"Kg","Other cheese; curd"
"LBN",2014,7418,3378.225,NA,"N.Q.","Other machinery, plant and similar "
"LBN",2014,577,3282.343,843301,"Kg","Edible nuts (excluding nuts chiefly"
"LBN",2014,8451,3238.47,196341,"Kg","Babies' garments and clothing acces"
"LBN",2014,8211,3175.868,NA,"N.Q.","Seats (other than those of heading "
"LBN",2014,7812,3139.247,177,"Item","Motor vehicles for the transport of"
"LBN",2014,2822,3137.103,2392479,"Kg","Waste and scrap of alloy steel"
"LBN",2014,8415,3097.336,264805,"Item","Shirts"
"LBN",2014,8453,3076.034,234813,"Item","Jerseys, pullovers, cardigans, wais"
"LBN",2014,7599,3023.273,74866,"Kg","Parts and accessories (other than c"
"LBN",2014,7139,2986.208,187852,"Kg","Parts, n.e.s, for the internal comb"
"LBN",2014,8212,2959.207,NA,"N.Q.","Mattress supports; articles of bedd"
"LBN",2014,6768,2877.479,2367159,"Kg","Angles, shapes and sections (exclud"
"LBN",2014,485,2862.754,1163733,"Kg","Mixes & doughs for the preparation "
"LBN",2014,5799,2828.187,3928282,"Kg","Waste, parings & scrap of other pla"
"LBN",2014,7491,2807.932,474344,"Kg","Moulding boxes for metal foundry; m"
"LBN",2014,8853,2804.97,NA,"N.Q.","Wrist-watches, pocket watches and o"
"LBN",2014,5719,2802.045,1950349,"Kg","Other polymers of ethylene, in prim"
"LBN",2014,6552,2796.745,381047,"Kg","Other knitted or crocheted fabrics,"
"LBN",2014,2112,2788.619,6108003,"Kg","Raw hides and skins of bovine (incl"
"LBN",2014,6954,2772.497,502260,"Kg","Hand tools (including glaziers' dia"
"LBN",2014,7415,2772.142,NA,"N.Q.","Air-conditioning machines comprisin"
"LBN",2014,7757,2767.136,NA,"N.Q.","Electromechanical domestic applianc"
"LBN",2014,6724,2735.87,5565349,"Kg","Ingots and other primary forms, of "
"LBN",2014,8319,2717.565,83048,"Kg","Binocular cases, camera cases, musi"
"LBN",2014,6661,2693.062,710772,"Kg","Ceramic tableware, kitchenware and "
"LBN",2014,6413,2686.481,2473653,"Kg","Paper and paperboard, of a kind use"
"LBN",2014,11,2685.674,2450,"Item","Bovine animals, live"
"LBN",2014,7519,2680.915,NA,"N.Q.","Other office machines (e.g., hectog"
"LBN",2014,812,2675.626,13768000,"Kg","Bran, sharps and other residues, wh"
"LBN",2014,7449,2675.563,336853,"Kg","Parts suitable for use solely or pr"
"LBN",2014,7232,2595.715,52,"Item","Mechanical shovels, excavators and "
"LBN",2014,7758,2583.679,NA,"N.Q.","Electrothermic appliances, n.e.s."
"LBN",2014,6584,2557.413,211600,"Kg","Bed linen, table linen, toilet line"
"LBN",2014,8462,2447.419,74615,"Kg","Panty hose, tights, stockings, sock"
"LBN",2014,4311,2419.283,4964393,"Kg","Fats & oils & their fractions, anim"
"LBN",2014,6624,2386.292,NA,"N.Q.","Non-refractory ceramic bricks, tile"
"LBN",2014,5332,2330.26,612763,"Kg","Printing ink"
"LBN",2014,6811,2325.944,3522,"Kg","Silver (including base metals clad "
"LBN",2014,7448,2286.783,NA,"N.Q.","Lifting, handling, loading or unloa"
"LBN",2014,8722,2224.956,NA,"N.Q.","Instruments and appliances used in "
"LBN",2014,2731,2214.479,13518004,"Kg","Building or monumental (dimension) "
"LBN",2014,7239,2208.591,617694,"Kg","Parts, n.e.s., of the machinery of "
"LBN",2014,6251,2194.509,37246,"Item","Tyres, pneumatic, new, of a kind us"
"LBN",2014,7251,2191.896,NA,"N.Q.","Machinery for making pulp of fibrou"
"LBN",2014,6354,2190.624,159089,"Kg","Manufactures of wood for domestic o"
"LBN",2014,8972,2187.892,31020,"Kg","Imitation jewellery"
"LBN",2014,112,2185.265,596099,"Kg","Meat of bovine animals, frozen"
"LBN",2014,6419,2141.27,3342439,"Kg","Converted paper and paperboard, n.e"
"LBN",2014,6652,2125.047,496804,"Kg","Glassware of a kind used for table,"
"LBN",2014,5755,2104.179,371700,"Kg","Cellulose and its chemical derivati"
"LBN",2014,7711,2082.598,NA,"N.Q.","Transformers, electrical"
"LBN",2014,6345,2065.033,4286303,"Kg","Fibreboard of wood or other ligneou"
"LBN",2014,741,2053.035,357748,"Kg","Tea, whether or not flavoured"
"LBN",2014,8942,1995.53,134459,"Kg","Tricycles, scooters, pedal car & si"
"LBN",2014,7252,1988.253,NA,"N.Q.","Other machinery for making up paper"
"LBN",2014,7282,1963.164,NA,"N.Q.","Machines and apparatus of a kind us"
"LBN",2014,7234,1956.018,NA,"N.Q.","Construction and mining machinery, "
"LBN",2014,6412,1941.88,1912256,"Kg","Paper and paperboard, uncoated, of "
"LBN",2014,7781,1879.483,NA,"N.Q.","Batteries and electric accumulators"
"LBN",2014,7728,1863.138,125383,"Kg","Parts suitable for use solely or pr"
"LBN",2014,224,1854.355,2026782,"Kg","Whey; products consisting of natura"
"LBN",2014,5139,1839.529,2621350,"Kg","Carboxylic acids with additional ox"
"LBN",2014,8122,1821.474,60083,"Item","Ceramic sinks, wash-basins, wash-ba"
"LBN",2014,6585,1796.597,296362,"Kg","Curtains and other furnishing artic"
"LBN",2014,7478,1780.956,122936,"Kg","Taps, cocks, valves & similar appli"
"LBN",2014,6770,1758.956,4134012,"Kg","Railway or tramway track constructi"
"LBN",2014,7263,1728.474,NA,"N.Q.","Machinery, apparatus and equipment "
"LBN",2014,8452,1725.739,81056,"Kg","Garments made up of fabrics of subg"
"LBN",2014,462,1720.79,2914967,"Kg","Groats, meal & pellets, of wheat"
"LBN",2014,5817,1715.379,252904,"Kg","Fittings for tubes, pipes & hoses ("
"LBN",2014,5812,1695.658,460457,"Kg","Tubes, pipes & hoses, rigid"
"LBN",2014,8422,1689.967,84822,"Item","Suits and ensembles"
"LBN",2014,7712,1684.685,NA,"N.Q.","Other electric power machinery; par"
"LBN",2014,6978,1659.527,92846,"Kg","Household appliances, decorative ar"
"LBN",2014,5821,1654.683,543505,"Kg","Plates, sheets, film, foil, tape, s"
"LBN",2014,8997,1638.503,NA,"N.Q.","Basketware, wickerwork and other ar"
"LBN",2014,6973,1618.959,NA,"N.Q.","Cooking or heating apparatus of a k"
"LBN",2014,6538,1587.937,377304,"Kg","Fabrics, woven, of artificial stapl"
"LBN",2014,8961,1566.206,NA,"N.Q.","Paintings, drawings and pastels, ex"
"LBN",2014,8481,1554.357,42072,"Kg","Articles of apparel and clothing ac"
"LBN",2014,6589,1534.01,202751,"Kg","Made-up articles of textile materia"
"LBN",2014,5816,1525.521,389701,"Kg","Other tubes, pipes & hoses"
"LBN",2014,8513,1516.867,NA,"N.Q.","Footwear, n.e.s., with outer soles "
"LBN",2014,8427,1505.084,123064,"Item","Blouses, shirts & shirt-blouses, wo"
"LBN",2014,8442,1502.679,NA,"N.Q.","Suits, ensembles, jackets, blazers,"
"LBN",2014,2117,1500.887,1668884,"Kg","Sheepskins & lambskins without wool"
"LBN",2014,544,1442.457,3728350,"Kg","Tomatoes, fresh/chilled"
"LBN",2014,371,1439.803,335537,"Kg","Fish, prepared or preserved, n.e.s."
"LBN",2014,8517,1438.157,78757,"Pair","Footwear, n.e.s."
"LBN",2014,591,1348.284,1292465,"Kg","Orange juice"
"LBN",2014,6743,1346.734,1028530,"Kg","Flat-rolled products of iron or non"
"LBN",2014,7331,1329.975,NA,"N.Q.","Machine tools (including presses) f"
"LBN",2014,8428,1318.003,NA,"N.Q.","Singlets and other vests, slips, pe"
"LBN",2014,8932,1294.037,476539,"Kg","Builders' ware of plastics"
"LBN",2014,2482,1276.752,5115,"m�","Wood of coniferous species, sawn/ch"
"LBN",2014,6732,1261.62,1523791,"Kg","Flat-rolled products of iron or non"
"LBN",2014,7616,1258.478,3652,"Item","Reception apparatus for television,"
"LBN",2014,6794,1250.119,927395,"Kg","Other tubes, pipes and hollow profi"
"LBN",2014,6674,1241.54,1259,"Kg","Synthetic or reconstructed precious"
"LBN",2014,5234,1240.348,5217564,"Kg","Sulphides, polysulphides, dithionit"
"LBN",2014,599,1236.945,1016413,"Kg","Juice of any single fruit (other th"
"LBN",2014,8993,1231.443,NA,"N.Q.","Candles; matches, pyrophoric alloys"
"LBN",2014,811,1231.112,4864586,"Kg","Hay and fodder, green or dry"
"LBN",2014,8461,1225.15,NA,"N.Q.","Clothing accessories (other than th"
"LBN",2014,7649,1206.922,38147,"Kg","Parts and accessories suitable for "
"LBN",2014,6647,1200.913,732663,"Kg","Safety glass, consisting of toughen"
"LBN",2014,8992,1182.764,20620,"Kg","Artificial flowers, foliage and fru"
"LBN",2014,8426,1161.627,69740,"Item","Trousers, bib & brace overalls, bre"
"LBN",2014,7528,1151.718,NA,"N.Q.","Other units of automatic data proce"
"LBN",2014,981,1137.204,654635,"Kg","Homogenized food preparations"
"LBN",2014,7782,1136.182,NA,"N.Q.","Electric filament or discharge lamp"
"LBN",2014,7788,1110.481,NA,"N.Q.","Electrical machinery and equipment,"
"LBN",2014,6292,1101.82,56433,"Kg","Conveyor or transmission belts or b"
"LBN",2014,6129,1092.684,49634,"Kg","Other articles of leather/of compos"
"LBN",2014,6956,1092.191,154415,"Kg","Knives and cutting blades, for mach"
"LBN",2014,6533,1080.11,120146,"Kg","Fabrics, woven, of synthetic staple"
"LBN",2014,6299,1071.962,265393,"Kg","Hard rubber; articles of hardened r"
"LBN",2014,8413,1064.892,27330,"Item","Jackets & blazers, men's/boys', of "
"LBN",2014,6761,1056.503,1791587,"Kg","Bars and rods, hot-rolled, in irreg"
"LBN",2014,6651,1051.708,1249498,"Kg","Containers, of glass, of a kind use"
"LBN",2014,2511,1051.125,18437750,"Kg","Recovered (waste and scrap) paper o"
"LBN",2014,7266,1050.973,NA,"N.Q.","Other printing machinery"
"LBN",2014,7523,1031.324,NA,"N.Q.","Other automatic data processing mac"
"LBN",2014,6824,1025.92,141784,"Kg","Copper wire"
"LBN",2014,472,1014.742,1056267,"Kg","Cereal groats, meal and pellets, n."
"LBN",2014,123,1012.898,1460873,"Kg","Meat and edible offal of the poultr"
"LBN",2014,2925,998.57,292766,"Kg","Seeds, fruit and spores, n.e.s., of"
"LBN",2014,7427,996.781,NA,"N.Q.","Pumps for liquids, n.e.s., and liqu"
"LBN",2014,8437,993.445,99383,"Item","Shirts"
"LBN",2014,732,992.83,342250,"Kg","Other food preparations containing "
"LBN",2014,8121,977.888,NA,"N.Q.","Boilers (other than those of group "
"LBN",2014,8218,967.198,230463,"Kg","Parts of the furniture of subgroups"
"LBN",2014,985,966.264,142538,"Kg","Soups & broths & preparations there"
"LBN",2014,7231,954.71,14,"Item","Bulldozers, angledozers, graders an"
"LBN",2014,6942,953.505,249882,"Kg","Screws, bolts, nuts, coach screws, "
"LBN",2014,8947,951.139,NA,"N.Q.","Sports goods"
"LBN",2014,242,947.864,255843,"Kg","Processed cheese, not grated/powder"
"LBN",2014,172,933.832,165023,"Kg","Sausages & similar products, of mea"
"LBN",2014,8455,921.32,28392,"Kg","BrassiFres, girdles, corsets, brace"
"LBN",2014,5752,917.428,374639,"Kg","Acrylic polymers"
"LBN",2014,6342,914.549,1559252,"Kg","Densified wood and particle board, "
"LBN",2014,5739,911.337,804029,"Kg","Other vinyl chloride copolymers and"
"LBN",2014,8959,909.968,NA,"N.Q.","Other office and stationery supplie"
"LBN",2014,2924,905.902,543620,"Kg","Plants and parts of plants (includi"
"LBN",2014,6416,897.099,684235,"Kg","Paper and paperboard, corrugated, c"
"LBN",2014,7456,893.653,NA,"N.Q.","Mechanical appliances (whether or n"
"LBN",2014,6645,881.311,NA,"N.Q.","Cast glass and rolled glass, in she"
"LBN",2014,6762,879.239,1415045,"Kg","Bars and rods of iron or non-alloy "
"LBN",2014,8312,871.483,NA,"N.Q.","Trunks, suitcases, vanity cases, ex"
"LBN",2014,6414,869.011,1721511,"Kg","Kraft paper and paperboard, uncoate"
"LBN",2014,223,868.015,520446,"Kg","Yogurt; buttermilk, curdled, fermen"
"LBN",2014,2926,866.73,1253787,"Kg","Bulbs, tubers and rhizomes of flowe"
"LBN",2014,6757,855.668,244436,"Kg","Flat-rolled products of alloy steel"
"LBN",2014,6995,854.041,240293,"Kg","Miscellaneous articles of base meta"
"LBN",2014,986,834.847,283253,"Kg","Yeasts (active/inactive); other sin"
"LBN",2014,2484,831.351,1370,"m�","Wood of non-coniferous species spec"
"LBN",2014,6532,829.311,155523,"Kg","Fabrics, woven, of synthetic staple"
"LBN",2014,222,824.893,295842,"Kg","Milk and cream, concentrated or swe"
"LBN",2014,7783,821.543,NA,"N.Q.","Electrical equipment, n.e.s., for i"
"LBN",2014,615,819.969,3412893,"Kg","Molasses resulting from the extract"
"LBN",2014,5743,818.529,334139,"Kg","Polycarbonates, alkyd resins and ot"
"LBN",2014,6524,802.579,178027,"Kg","Other woven fabrics, containing 85%"
"LBN",2014,8423,798.981,24980,"Item","Jackets & blazers, women's/girls', "
"LBN",2014,5422,790.115,111040,"Kg","Medicaments containing hormones or "
"LBN",2014,7259,789.666,100790,"Kg","Parts of the machines of group 725"
"LBN",2014,6644,786.521,128520,"Area  SM","Float glass and surface ground or p"
"LBN",2014,6531,785.36,85326,"Kg","Fabrics, woven, of synthetic filame"
"LBN",2014,6581,783.492,163774,"Kg","Sacks and bags, of textile material"
"LBN",2014,7822,777.217,NA,"N.Q.","Special-purpose motor vehicles, oth"
"LBN",2014,8139,773.261,110842,"Kg","Parts, n.e.s., of the goods of subg"
"LBN",2014,5922,765.055,231714,"Kg","Albuminoidal substances, modified s"
"LBN",2014,6649,763.186,299623,"Kg","Glass, n.e.s."
"LBN",2014,6639,760.978,26233,"Kg","Articles of ceramic materials, n.e."
"LBN",2014,6633,756.961,1754769,"Kg","Manufactures of mineral materials, "
"LBN",2014,6734,753.569,904974,"Kg","Flat-rolled products of iron or non"
"LBN",2014,7441,749.894,NA,"N.Q.","Works trucks, of the type used in f"
"LBN",2014,5759,748.029,486391,"Kg","Plastics, n.e.s."
"LBN",2014,5121,747.412,NA,"N.Q.","Acyclic monohydric alcohols"
"LBN",2014,8842,743.43,NA,"N.Q.","Spectacles and spectacle frames"
"LBN",2014,6827,743.184,52438,"Kg","Copper tubes, pipes and tube or pip"
"LBN",2014,7162,739.299,NA,"N.Q.","Motors (other than motors of an out"
"LBN",2014,6252,737.568,4328,"Item","Tyres, pneumatic, new, of a kind us"
"LBN",2014,7751,723.21,NA,"N.Q.","Household-type laundry equipment, n"
"LBN",2014,8745,722.989,NA,"N.Q.","Measuring, controlling and scientif"
"LBN",2014,7451,721.714,NA,"N.Q.","Tools for working in the hand, pneu"
"LBN",2014,4216,715.544,369461,"Kg","Maize (corn) oil and its fractions"
"LBN",2014,6975,712.207,99546,"Kg","Sanitary ware and parts thereof, n."
"LBN",2014,7787,708.955,NA,"N.Q.","Electrical machines and apparatus, "
"LBN",2014,8458,707.35,38241,"Kg","Other garments, not knitted or croc"
"LBN",2014,5721,705.263,288721,"Kg","Polystyrene"
"LBN",2014,7371,699.632,NA,"N.Q.","Converters, ladles, ingot moulds an"
"LBN",2014,8744,698.83,NA,"N.Q.","Instruments and apparatus for physi"
"LBN",2014,7529,697.172,NA,"N.Q.","Data processing equipment, n.e.s."
"LBN",2014,8425,672.27,48866,"Item","Skirts & divided skirts, women's/gi"
"LBN",2014,6632,670.203,53838,"Kg","Natural or artificial abrasive powd"
"LBN",2014,7265,665.88,NA,"N.Q.","Offset printing machinery"
"LBN",2014,7443,664.822,NA,"N.Q.","Ships' derricks; cranes (including "
"LBN",2014,7648,657.603,NA,"N.Q.","Telecommunications equipment, n.e.s"
"LBN",2014,7422,652.415,NA,"N.Q.","Fuel, lubricating/cooling medium pu"
"LBN",2014,6921,651.899,168880,"Kg","Reservoirs, tanks, vats and similar"
"LBN",2014,6583,632.878,68286,"Kg","Blankets and travelling-rugs (other"
"LBN",2014,2929,630.281,62326,"Kg","Materials of vegetable origin, n.e."
"LBN",2014,6526,629.497,237554,"Kg","Other woven cotton fabrics, contain"
"LBN",2014,616,628.576,49713,"Kg","Natural honey"
"LBN",2014,7421,619.59,NA,"N.Q.","Pumps fitted or designed to be fitt"
"LBN",2014,423,617.683,754946,"Kg","Rice, semi-milled or wholly milled,"
"LBN",2014,7442,616.736,NA,"N.Q.","Pulley tackle and hoists (other tha"
"LBN",2014,6735,616.506,621292,"Kg","Flat-rolled products of iron or non"
"LBN",2014,7285,615.802,57170,"Kg","Parts, n.e.s., of the machines and "
"LBN",2014,8749,596.668,4802,"Kg","Parts & accessories for machines, a"
"LBN",2014,593,590.649,901870,"Kg","Juice of any other single citrus fr"
"LBN",2014,548,589.819,359300,"Kg","Vegetable products, roots and tuber"
"LBN",2014,5741,585.091,253679,"Kg","Polyacetals and other polyethers"
"LBN",2014,6795,580.491,129038,"Kg","Tube or pipe fittings (e.g., coupli"
"LBN",2014,6574,578.502,270138,"Kg","Quilted textile products in the pie"
"LBN",2014,161,576.258,1005000,"Kg","Bacon, ham and other salted, dried "
"LBN",2014,6541,571.575,27910,"Kg","Fabrics, woven, of silk or of silk "
"LBN",2014,6549,569.401,7746,"Kg","Fabrics, woven, n.e.s."
"LBN",2014,2116,564.483,901840,"Kg","Sheepskins & lambskins (except Astr"
"LBN",2014,6565,555.732,17771,"Kg","Embroidery in the piece, in strips "
"LBN",2014,6662,550.656,51188,"Kg","Statuettes and other ornamental cer"
"LBN",2014,7724,547.354,27410,"Kg","Electrical apparatus for switching "
"LBN",2014,6592,546.397,NA,"N.Q.","Carpets and other textile floor cov"
"LBN",2014,8448,542.744,NA,"N.Q.","Slips, petticoats, briefs, panties,"
"LBN",2014,7434,538.829,NA,"N.Q.","Fans and cooker hoods incorporating"
"LBN",2014,6951,533.224,95329,"Kg","Hand tools, the following: spades, "
"LBN",2014,561,526.098,128749,"Kg","Vegetables, dried (excluding legumi"
"LBN",2014,2690,525.316,523153,"Kg","Worn clothing and other worn textil"
"LBN",2014,7269,516.944,27171,"Kg","Parts for the machines of heading 7"
"LBN",2014,7642,513.495,NA,"N.Q.","Microphones and stands therefor; lo"
